Ch	Time	ch[0]	ch[1]	ch[2]	ch[3]	ch[4]	ch[5]	ch[6]	ch[7]	ch[8]	ch[9]	ch[10]	ch[11]	ch[12]	ch[13]	ch[14]	ch[15]
ch1:	8:45:02	-4.8	-5.5	-3.5	-4.15	-10.15	-12.1	-10.05	-7.9	-6.25	-5.2	-5.15	-4.8	-2	-2.9	-9	-13.7
ch1:	8:45:02	-10.3	-11.25	-15.1	-9.7	-9.3	-13.2	-7.55	-7.9	-10.3	-4.65	-3.8	-1.75	4.6	4.2	-0.1	4.4
ch1:	8:45:02	-1.15	-0.2	2.5	-4.4	-5.35	-0.85	-3.15	-4.55	-4.85	-6.3	-6.2	-5.4	0.35	5	5	18.2
ch1:	8:45:02	38.2	56.85	92.15	136.7	175.3	206.85	229.35	245.1	245.6	234.45	226.2	208.95	187.6	176.4	159.6	134.3
ch1:	8:45:02	117.85	108.75	100.85	90.75	83.2	73.45	67.3	62.25	54.9	42.3	37.15	36.9	33	27.05	25.25	23.2
ch1:	8:45:02	13.95	11.25	11.9	9.6	7.45	4.6	0.8	-3.8	-1.95	-5.65	-10.85	-12.1	-9.85	-10.7	-10.9	-15.35
ch1:	8:45:02	-18.45	-17.4	-15.6	-17.25	-15.15	-12.65	-11.15	-11.9	-16.25	-18.7	-16.2	-17.05	-20.05	-19.7	-15.25	-9.45
ch1:	8:45:02	-9.2	-18.3	-20.1	-13.25	-14.8	-21.25	-21.15	-20.8	-17.2	-16.8	-22.25	-22.4	-15.55	-17.6	-18.75	-18.3
ch1:	8:45:02	-22.15	-23.75	-20.35	-23.9	-26.85	-23.9	-26.25	-28.85	-26.3	-24.1	-21.5	-20.45	-21.3	-25.3	-25.65	-25.6
ch1:	8:45:02	-19.9	-17.35	-5.9	11.55	17.25	14.45	17.9	18.55	12.85	14.9	18.7	16.3	17.65	16.4	14.5	14.35
ch1:	8:45:02	14.9	11.5	14.95	15.25	11.3	8.5	9.45	10.05	13.15	8.8	8.5	9.8	8.85	8.1	12.4	9.85
ch1:	8:45:02	9.95	8.55	2.9	-3.1	2.2	2.65	-0.05	-4.25	-2.85	-5.25	-4.1	-4	-4.75	-3.05	-1.3	-6.75
ch1:	8:45:02	-5.65	-4.75	-1.75	-2.55	-5.4	-9.35	-5.65	0.6	1.35	-1.55	-6.5	-2.35	8.05	-1.2	1.35	23.35
ch1:	8:45:02	37.6	47.25	76.1	99.65	113.45	138.65	159.2	166.5	163.45	152.8	143.35	134.5	110.3	92.2	88.6	79.6
ch1:	8:45:02	67.15	59.1	51.45	40.05	33.95	26.3	24.45	20.2	16.7	9.65	6.45	3.95	2.05	1.85	-1.05	-2.65
ch1:	8:45:02	-6.8	-9.95	-6.2	-5.55	-8.65	-8.65	-10.4	-12.85	-10.7	-13.9	-15.55	-18.3	-22.15	-22.8	-23.1	-22.9
ch1:	8:45:02	-21	-23.8	-22.65	-16.85	-25.6	-32.6	-22.4	-20.95	-19.75	-11.4	-16.75	-22	-13.85	-12.2	-10.35	-6.65
ch1:	8:45:02	-13.3	-21.35	-10.95	3.3	32.85	80.95	134.4	177.85	237.35	283.1	296.5	301.05	303.35	283.65	258.5	234.5
ch1:	8:45:02	214.4	192.2	171.25	149.55	129.4	109.25	93.85	78.3	66.7	50.65	40.1	27.55	22.65	13.05	5.55	1.15
ch1:	8:45:02	-7.7	-19	-21.85	-20.6	-31.65	-46.1	-52.3	-56.55	-56.75	-49.95	-52.05	-58.35	-58.35	-70.8	-81.35	-78
ch1:	8:45:02	-76.1	-74.35	-71.9	-74.75	-68.75	-70.95	-106.15	-156.1	-198.05	-247.3	-301.75	-345.4	-376.55	-392.5	-395.45	-391.8
ch1:	8:45:02	-384.6	-379.25	-380.65	-378	-371.25	-369.8	-369.15	-369.05	-368.95	-369.45	-364.35	-366.8	-365.75	-360.75	-353.35	-346.75
ch1:	8:45:02	-342	-340.95	-339.95	-346.55	-352.95	-352.35	-345.85	-342.55	-341.45	-338.35	-329.85	-324.15	-318.2	-315	-310.95	-306.3
ch1:	8:45:02	-300.1	-294.5	-286.15	-281	-284.55	-292.65	-298.3	-319.05	-335.4	-350.45	-373.1	-397.15	-417.45	-427.55	-428.45	-428.45
ch1:	8:45:05	-401.3	-394	-396.2	-388.55	-388.25	-401.1	-417	-432.8	-439.55	-435.75	-439.05	-440.5	-425.75	-420.3	-421.4	-419.85
ch1:	8:45:05	-412.65	-407.3	-408.05	-404.05	-387.4	-376.55	-347.05	-306.1	-251.45	-186.6	-130.6	-99.9	-78.6	-76	-93.25	-114.55
ch1:	8:45:05	-140.3	-159.65	-167.15	-180.5	-182.75	-180.35	-194.4	-215.05	-219.95	-218.75	-206.3	-217	-221.85	-208.55	-215.45	-232.55
ch1:	8:45:05	-225	-224.4	-231.5	-231.5	-226.5	-222.1	-224.8	-230.45	-226.9	-225.15	-224.35	-218.3	-218	-219.05	-219.55	-212.65
ch1:	8:45:05	-165.6	-95.65	-42.85	16	82.15	128.8	166.1	213.45	248.05	258.9	250.95	244.85	241.75	243.25	234.2	232.95
ch1:	8:45:05	231.55	226.35	212.95	218.25	216.45	213.1	206.85	205.35	204.1	206.25	198.2	195.65	196.8	190.4	182.85	187.85
ch1:	8:45:05	185.7	185.35	178.85	182.1	182.65	181.75	169.4	172.75	173.8	164.8	157.15	162.15	164.25	164.1	153.45	151.9
ch1:	8:45:05	152.5	153.85	148.05	150.1	151.35	149.4	147.95	155.65	161.7	169.5	169.1	167.95	163.25	159.25	156.5	164.3
ch1:	8:45:05	165.2	159.6	160.05	160.65	152.6	149.3	148.3	141.05	137.9	144.05	143.65	137.75	141.65	133.55	122.8	126.9
ch1:	8:45:05	135.85	130.55	127.75	133.25	130.3	127.2	121.3	109.85	108.25	117.3	120.15	117.8	121.25	125.5	124.2	117.3
ch1:	8:45:05	112.65	114.7	112.55	105.25	102.05	102.8	100.85	99.1	104.3	106.55	100.85	98.15	99.25	99.6	100.7	100.7
ch1:	8:45:05	98.5	91.75	94.75	95.95	89	81.1	80.25	80	78	80.1	87.85	92.25	91.45	87.45	84.8	74.05
ch1:	8:45:05	68.5	67.05	53.7	39.2	33.6	23.85	22.6	29.95	28.15	28.55	35.75	34.75	33.6	31.75	27.65	25.6
ch1:	8:45:05	21.95	20.6	26.65	28.3	22.15	26	31.25	30.75	32.75	30.45	25.25	29.55	27.25	22.6	28.65	31.35
ch1:	8:45:05	25.8	23.1	24.3	24.45	25.8	29.4	31.15	30.3	29.2	26.35	17.8	16.95	24.7	26.95	22.35	25.45
ch1:	8:45:05	22.6	17.65	17.65	22.65	25.35	27.05	18.35	15.75	18.4	14.65	7.85	17.7	24.2	20.7	17.1	13.3
ch1:	8:45:05	11.5	20.3	25.4	22.75	20.3	26.7	26.35	19	14.85	18.5	14.5	14.25	19.9	22.5	19.15	20.85
ch1:	8:45:05	16.9	15.8	17	15	12.45	16	20.35	21.8	24.15	26.9	27.1	25.85	23.05	17.8	14.25	13.15
ch1:	8:45:05	7	6.45	9.75	10.6	11.1	7.6	8.95	15.15	16.6	14.45	17.75	21.55	14.4	1	-0.35	4.45
ch1:	8:45:05	6.95	9.05	16.4	14.9	12.7	11.25	6.95	11.05	14.9	12.3	13.2	16.5	16.5	14.05	10.35	11.2
ch1:	8:45:05	16.05	16.9	14.7	17.6	16.45	14.2	17.75	18.65	16.7	19.5	22.1	20.45	19.9	16.85	12.3	11.1
ch1:	8:45:05	14.05	15.6	18.1	17.45	17.65	17.9	18.1	15.15	17.7	16.45	11.95	10.15	10.75	11.65	13.15	11.2
ch1:	8:45:05	9.05	11.35	13.55	17.75	24.25	24.8	21.25	21.75	18.3	13.25	11.85	13	9.6	12.05	19.65	26.1
ch1:	8:45:05	27	25.6	17.95	19.25	24.8	21.5	11.1	8.45	10	10.1	4.8	6.05	8.25	4.05	8.9	18.45
ch1:	8:45:08	7.15	-7.9	-16.85	-32	-41.2	-37.85	-38.45	-44.4	-43.05	-42.65	-38.25	-34.1	-34.65	-35.15	-33.55	-32.7
ch1:	8:45:08	-42.25	-47.95	-49.05	-46.85	-42.6	-38.55	-37.35	-37.15	-37.85	-30.15	-9.05	16.2	43.95	76.4	118.1	163.65
ch1:	8:45:08	197.1	214.2	220.4	226.65	230.4	220.65	202.8	188.35	173.35	160.45	146.65	125.75	111.2	103.65	96.6	88.05
ch1:	8:45:08	83.75	74.9	64.6	58.55	48.65	40.6	31.75	19.4	20.1	19.45	14.1	10.95	5.8	2.6	7.55	2.85
ch1:	8:45:08	-4.85	-1	-5.75	-16.75	-21.55	-22.2	-28.55	-29.3	-24.75	-21.6	-17.85	-11.6	-10.8	-13.15	-17.45	-21.9
ch1:	8:45:08	-25.45	-26.3	-29.6	-28.95	-29.15	-30.75	-27.6	-26	-31.1	-31.4	-32.85	-32.3	-26.65	-28	-28	-28.2
ch1:	8:45:08	-32.4	-33.55	-33.4	-42.2	-43.25	-33.75	-34.15	-35.05	-34.45	-32.85	-31.3	-27.5	-28.4	-30.55	-35.45	-37.6
ch1:	8:45:08	-38.3	-35.7	-32.45	-27.6	-30.55	-34.05	-34.35	-36.65	-36.75	-31.25	-32.1	-35.4	-32.8	-27.9	-27.9	-27.35
ch1:	8:45:08	-27.05	-27.1	-25.15	-21.5	-28.6	-36.65	-33.65	-32.9	-33.65	-29.6	-28.85	-30.85	-31.45	-28.9	-25.8	-30.55
ch1:	8:45:08	-31.85	-26.15	-24.65	-29.8	-29.45	-28.15	-33.25	-32.3	-28.4	-25.2	-28.85	-32.65	-27.7	-27.45	-27.65	-22.4
ch1:	8:45:08	-25.3	-33	-31.1	-28.7	-30.3	-28.65	-25.15	-27.2	-31.85	-32.85	-33.9	-32.25	-26.2	-27.8	-30.15	-27.4
ch1:	8:45:08	-30.2	-37.05	-32.85	-30.85	-34.55	-34.55	-32.35	-33.2	-35.25	-37.75	-36.25	-33.05	-34.55	-37.75	-41.05	-44
ch1:	8:45:08	-42.25	-37.5	-34.7	-33.8	-35.2	-37.35	-36.6	-40.95	-44.05	-38.55	-33.6	-37.3	-32.15	-29.1	-31.3	-29.8
ch1:	8:45:08	-29.95	-31.65	-30.2	-36	-33.45	-25.9	-28.85	-31.1	-28.4	-25.4	-20.45	-21.35	-28.2	-19.9	-12.8	-15.75
ch1:	8:45:08	-20.1	-25.55	-31.05	-29.3	-30.15	-31.2	-33.9	-33.45	-31.3	-30.35	-34.2	-26.8	-20.3	-28.15	-33.45	-31.85
ch1:	8:45:08	-35.6	-37.35	-35	-39	-38.4	-36.45	-38	-36.9	-32.55	-33.2	-27.95	-28.25	-32.55	-31.3	-33.7	-44.25
ch1:	8:45:08	-44.05	-42.5	-45.1	-42	-36.35	-38.8	-36.05	-35.95	-41.4	-39.4	-33	-37.95	-44	-44	-40.7	-43.85
ch1:	8:45:08	-43.1	-39.95	-43.05	-47.85	-46.5	-41.15	-34.35	-36.15	-34.75	-31.85	-36.6	-42.35	-38.35	-41.5	-42.25	-39.05
ch1:	8:45:08	-41.2	-37.6	-25.95	-29.8	-30.55	-26.1	-29.6	-37.05	-35.2	-35.6	-34.55	-35.7	-32.5	-28.75	-27.05	-25.05
ch1:	8:45:08	-21.85	-23.8	-22.8	-23.6	-28.4	-29	-27.9	-30.1	-24	-17.25	-17.9	-23.85	-24.4	-22.4	-23.4	-24.3
ch1:	8:45:08	-21.15	-19.65	-14.95	-5.35	-5.75	-7.9	-1.2	-0.6	-0.4	-1.6	-3.75	-4.05	2.25	3.75	4.8	3.25
ch1:	8:45:08	2	-3.05	-1	1.4	-4	-8.35	-7	-7.15	-2.9	-7	-8	-3.2	0.2	-1.35	-3.95	-5.85
ch1:	8:45:08	-2.75	-12.2	-21.45	-5.5	16.45	45.45	104.9	154.95	205.35	246.25	268.85	279.95	283.2	269.95	255.9	239.7
ch1:	8:45:08	217.9	191.55	165.05	150.75	145.1	129.8	113.9	101.9	91.4	83.8	78.4	72.1	69.55	56.85	46.4	39.75
ch1:	8:45:11	34.3	31.8	31.15	27.35	24.25	19.3	15.85	17.85	16.95	13.6	10.1	8.35	5.55	4.75	0.6	-3.25
ch1:	8:45:11	-3.2	-2.5	-5.5	-5.35	-5.3	-10	-9	-8.7	-12.95	-13.15	-11.25	-12.7	-13.1	-9.55	-10.55	-9
ch1:	8:45:11	-9.3	-11.85	-15.5	-14	-10.75	-17.5	-32.95	-42.6	-43.3	-45.2	-44.15	-44.3	-43.05	-42.35	-41.05	-39.2
ch1:	8:45:11	-37.4	-41.65	-36.55	-36	-42.4	-44.1	-41.95	-44.85	-47.4	-51.65	-48	-44.8	-41.4	-36.8	-36.25	-42.8
ch1:	8:45:11	-38.95	-37.2	-41.85	-46.5	-46.6	-50.5	-45.05	-47.2	-48.5	-43.75	-41.45	-44.2	-45.6	-48.55	-48.3	-45.45
ch1:	8:45:11	-45.85	-48.8	-51.1	-56.2	-56.4	-56.95	-51.7	-47.7	-44.8	-44.3	-47.05	-56.3	-55.9	-47.15	-45.95	-51.95
ch1:	8:45:11	-51.1	-49.35	-44.1	-45.2	-44.45	-38.55	-35.2	-38.2	-28.8	-38.2	-56.15	-65.5	-74.6	-90	-89.25	-80.05
ch1:	8:45:11	-68.1	-60.4	-50.95	-39.7	-33.95	-42.35	-43.35	-43.2	-47.8	-57.45	-66.25	-68.6	-70.75	-73.05	-75.2	-75.3
ch1:	8:45:11	-74	-85.95	-87.2	-62.6	-29.95	-5.6	47.2	89.55	118.15	133.75	148.45	154.65	150.1	138.5	129.85	109.2
ch1:	8:45:11	88.05	66.6	47.6	29.95	15	-2.6	-8.6	-18.05	-30.25	-47.2	-52.05	-54.4	-54.15	-63.25	-71.85	-76.75
ch1:	8:45:11	-76.8	-77.5	-83.2	-88.55	-91.75	-98	-101	-96.65	-93.4	-93.2	-97.85	-103.9	-105.35	-105.85	-102.35	-101.25
ch1:	8:45:11	-109.4	-117	-112.7	-106.95	-107.5	-113.2	-110.75	-107.05	-101.9	-92.45	-86.85	-91.4	-90.1	-91.7	-87.85	-83.05
ch1:	8:45:11	-87.75	-91.35	-88.65	-91.15	-89.6	-87.05	-89.3	-95.8	-95.45	-93.8	-86.6	-84.6	-87.8	-94.2	-96.05	-94.3
ch1:	8:45:11	-90.75	-90.55	-88.3	-84.95	-89.85	-90.1	-89.65	-90.05	-85.6	-81.05	-82.4	-83.4	-87.3	-90.25	-86.95	-86.9
ch1:	8:45:11	-83.6	-81.5	-80.85	-79.8	-79.15	-85.9	-83.35	-80.75	-80.3	-79.65	-80.1	-77.3	-73.3	-78.55	-78.2	-73.15
ch1:	8:45:11	-77.3	-77.55	-73.65	-78.65	-76.9	-75.3	-77.25	-78.35	-78.55	-80.9	-81.25	-77.35	-72.6	-75.7	-73.95	-70.85
ch1:	8:45:11	-70.15	-73.45	-71.1	-68.15	-69.3	-70	-68.65	-68.3	-66.6	-62.45	-64.25	-67.05	-62.2	-59.85	-57.75	-56.6
ch1:	8:45:11	-52.85	-52.95	-54.05	-58.3	-58.05	-61.25	-60.35	-54.15	-54.1	-59.15	-61.45	-55.4	-54.25	-55.5	-50.45	-48
ch1:	8:45:11	-57.2	-57	-49.55	-55.3	-55.45	-49.9	-51	-50.1	-51.65	-52.5	-38.25	-14.1	5.35	19.35	17.25	8.95
ch1:	8:45:11	10.2	12.1	8.75	12.5	10.95	6.1	7.7	12.3	12.75	14.65	11.1	9.3	11.65	9.3	5.3	8.4
ch1:	8:45:11	9.6	9.7	11.7	7.7	4.05	7.2	6.25	1.6	1	5.15	6.15	8.75	12.4	15.5	11.1	9.1
ch1:	8:45:11	9.35	0.05	-3.4	1.75	6.15	6.3	2.75	0.85	3.9	2.75	3.75	5.15	7.15	7.35	-0.85	-21.55
ch1:	8:45:11	-37.05	-48.55	-58.65	-58.7	-56.15	-57.3	-52.4	-47.8	-48.75	-51.5	-55.3	-60.5	-61.25	-67.2	-70.05	-70.05
ch1:	8:45:11	-66.85	-66.65	-61.7	-57.3	-55.9	-54.05	-52.45	-54.1	-57	-57.9	-55.35	-56.05	-54.4	-56.05	-51.35	-51.65
ch1:	8:45:14	-58.3	-43.4	-13.65	1	38.3	86.85	125	173.05	210.3	212.1	209.85	205.3	185.85	170.25	147.05	120.5
ch1:	8:45:14	109.9	96.65	75.4	67.65	64.4	54.25	46.45	38.5	28.15	21.7	14.25	5.55	0.7	1.3	0.05	-8.1
ch1:	8:45:14	-16.25	-22.35	-26.4	-27.05	-32.5	-34.3	-34.55	-32.4	-32.4	-33.9	-42	-43.35	-41.9	-42.5	-43.4	-40.95
ch1:	8:45:14	-40.5	-39.5	-36.65	-36.6	-42.1	-38.95	-35.2	-34.05	-38.35	-46.35	-50.85	-45.15	-49.2	-51.6	-48.05	-46.55
ch1:	8:45:14	-43.15	-39.85	-43.75	-42.1	-42.4	-51.5	-54.4	-55	-58.9	-55.8	-51.9	-52.65	-56.9	-55.55	-48.3	-44.85
ch1:	8:45:14	-46.5	-48.3	-53.8	-57.25	-56.55	-58.75	-59.85	-53	-51.35	-50.9	-45.45	-44.35	-44.2	-39.4	-44.95	-53.85
ch1:	8:45:14	-50.7	-50.8	-60.4	-61.75	-57.05	-53.45	-53.6	-52.7	-48.9	-42.6	-41.85	-40.95	-37.95	-40.5	-50	-50.5
ch1:	8:45:14	-52.2	-56.4	-50.95	-45.45	-50.75	-46.2	-41.15	-41.45	-34.6	-30.95	-36.8	-34.95	-38.95	-44.15	-44.7	-44.65
ch1:	8:45:14	-47.1	-48.85	-52.85	-49.25	-46.05	-47.55	-46.5	-45.45	-46.25	-38.85	-40.65	-42.35	-41.5	-48	-53.45	-45.8
ch1:	8:45:14	-42.4	-43.4	-40.85	-45.3	-48.2	-45.45	-45.8	-42.6	-37.25	-33.6	-35.9	-41.4	-39.5	-34.55	-37.4	-42.35
ch1:	8:45:14	-38.75	-31.65	-32.6	-33.6	-25.85	-25.35	-34.7	-31.15	-30.3	-54.2	-77.2	-94.05	-121.55	-148.25	-161.75	-167.55
ch1:	8:45:14	-174.5	-178.2	-177.85	-173.55	-173.4	-175.25	-171.7	-171.7	-178.6	-178.6	-173.1	-170.9	-166.45	-164.6	-169.7	-169.15
ch1:	8:45:14	-162.7	-163.4	-165.2	-162.6	-156.45	-154.05	-154.1	-153.95	-156.95	-160.05	-160.3	-157.75	-151.8	-150.5	-152.9	-150.35
ch1:	8:45:14	-145.9	-155.15	-168.65	-192.6	-206.15	-203.85	-208.6	-212.4	-203.05	-202.55	-201.3	-200.65	-201.15	-196.9	-193.5	-198.6
ch1:	8:45:14	-194.55	-192.95	-191.25	-182.85	-181.45	-187.35	-182.75	-184.95	-185.45	-182.2	-179.15	-177.8	-174.85	-178.15	-173.4	-172.15
ch1:	8:45:14	-171.5	-168.9	-168.35	-171.5	-168.65	-167.75	-168.7	-169.8	-163.65	-156.45	-155.4	-159.15	-158.45	-158.55	-157.2	-156.85
ch1:	8:45:14	-156.5	-156.1	-151.55	-150.05	-149.65	-146.1	-148.9	-154.85	-154	-147.1	-145.5	-149.45	-147.6	-140.15	-139.35	-139.1
ch1:	8:45:14	-140.55	-137.25	-127.15	-127.9	-130.05	-134.4	-141.85	-137.65	-135.1	-132.3	-111.1	-106.3	-105.05	-65.8	-18.55	36.25
ch1:	8:45:14	98.25	129	154.15	192.7	199.85	190.05	184.6	174.3	160.05	139.4	108.15	90.25	68.4	44.65	33.3	24.2
ch1:	8:45:14	10.65	1.8	-9.1	-14.15	-20.95	-35.15	-51.7	-57.8	-61.2	-65.7	-76.5	-69.8	-65.3	-73.15	-67.2	-54.05
ch1:	8:45:14	-68.4	-78.6	-83.1	-93.3	-111.95	-116.75	-131.35	-155.55	-175.45	-199.2	-237.4	-270.55	-293.4	-316.1	-346.95	-374.95
ch1:	8:45:14	-380.05	-371.3	-383.2	-384.9	-387.45	-393.2	-388.4	-385.65	-388.15	-394.4	-389.75	-383.6	-381.75	-384.65	-384	-381
ch1:	8:45:14	-372	-367.75	-371.5	-373.55	-371.95	-368.6	-367.7	-368.5	-364.25	-358.5	-355.75	-352.95	-347.9	-347.45	-361.05	-385.15
ch1:	8:45:14	-408.25	-418.6	-425.9	-431.95	-423.65	-418.1	-427.55	-426.8	-416.85	-407.95	-403.65	-404.55	-404.6	-409.8	-406.45	-390.75
ch1:	8:45:17	-387.6	-396.25	-396.2	-384.75	-394.6	-396.75	-386.05	-376.1	-369.75	-365.7	-367.8	-367.25	-362.55	-361.55	-352.15	-348.85
ch1:	8:45:17	-352.55	-346.85	-339.7	-340.55	-338.7	-339.35	-338.2	-314.75	-271	-238.05	-210.9	-184.65	-152.5	-117.35	-94.2	-95.15
ch1:	8:45:17	-99.45	-97.6	-91.65	-94.95	-98.15	-100.1	-93.6	-88.9	-95.4	-103.25	-98.25	-96.95	-100.8	-98.75	-94.9	-93.5
ch1:	8:45:17	-89.4	-96.05	-104.05	-100.65	-100.55	-101.25	-96.55	-95.65	-96.7	-94.6	-96.6	-97.65	-92	-90.95	-94	-98.55
ch1:	8:45:17	-101.15	-102.3	-98.3	-94.1	-89.45	-85.15	-84.9	-80.35	-82.25	-84.75	-83.05	-82.55	-86.25	-84.4	-82.25	-76.65
ch1:	8:45:17	-69.4	-77.5	-78.5	-73.25	-81.2	-74.25	-54.65	-50.8	-38.3	-1	44.35	101.1	156.3	186.6	222.2	255.8
ch1:	8:45:17	273.25	293.75	321.35	344.05	359.25	376.85	394.35	403.6	412.15	424.4	432.7	434.9	439.2	427.5	407.95	389.5
ch1:	8:45:17	378.15	361.65	350.25	342.25	333.05	317.75	309	307.35	300.7	291.05	286.1	282.9	278	272.6	271.65	263
ch1:	8:45:17	253.75	252.35	252.9	243.9	240.35	246.4	267.7	301.2	335.25	365.5	392.6	398.05	390.4	384.6	379.75	375.95
ch1:	8:45:17	369.7	362.65	360.6	359.65	352.05	348.15	344.9	337.45	337	338.9	333.9	326.2	326.15	324.45	324.3	316.55
ch1:	8:45:17	311.8	308.55	308.55	308.45	309.1	298.6	293.15	293.9	288.55	282.4	284.45	277.65	267	266.15	267.05	262.35
ch1:	8:45:17	263.75	263	256.55	255.5	257	253.4	249.2	247	248.75	247.7	242.85	239.75	239.15	232.95	230.95	232.75
ch1:	8:45:17	231.35	226.3	219.3	215.9	217.8	214	208.8	214.2	211.85	203.55	201.35	195.55	194.55	195.9	194.5	186.9
ch1:	8:45:17	172.2	153.1	138.05	123.5	116.75	114.9	112.15	112.2	117.6	114.3	111.15	115.65	113.6	107.75	102.7	101.35
ch1:	8:45:17	96.15	96.9	104.9	105.3	96.85	97.1	100.85	96.6	94.45	91.75	86.55	84.7	88.1	89.5	91.75	92.7
ch1:	8:45:17	93.15	92.65	90.15	87.95	89.2	86.75	81.35	80.4	80.45	82.75	79.55	80.75	85.1	76.6	74.55	79.95
ch1:	8:45:17	79.7	82.15	89.2	86.55	83.4	78.5	72.25	72.95	75.7	77.6	80.4	79.4	75.25	73.6	68.5	69.45
ch1:	8:45:17	75.8	76.7	72.9	70.05	71.1	68.55	66.5	64.2	61.4	57.85	61.8	60.95	58.15	62.5	70.4	66.35
ch1:	8:45:17	62.85	58.45	58.55	57.3	58.55	55.25	56.35	57.5	61.05	62.1	58.8	51.05	48.75	43.9	43	46.7
ch1:	8:45:17	53.4	47.75	50.5	59.25	57.75	44.45	37.35	33.45	36.35	36.05	36.9	41	40.75	35.7	41.1	42.5
ch1:	8:45:17	46.8	46.15	42.25	39.4	50.7	52.65	66.5	75.55	72.8	70.7	73.75	61.6	59.25	61.65	63.5	63.95
ch1:	8:45:17	67.65	63.75	57.75	50.7	50.1	59.8	65.3	55.8	43.85	50.05	74.35	103.6	144.15	207.2	271.9	336.4
ch1:	8:45:17	391.6	417.85	434.25	444.9	448.6	447.3	434.65	420.6	408.45	386.05	371.45	364.1	340.2	316.55	297.55	278.4
ch1:	8:45:17	269.75	270.6	256.2	247.35	236.1	214.05	208.75	204.1	186.2	180.75	178.25	173.7	162.75	146.2	135.55	135.4
ch1:	8:45:20	77.9	74.6	70.7	67.1	65.2	65.5	63.6	59.65	57.6	62.6	64.75	64.7	62.7	60.45	57.65	63.1
ch1:	8:45:20	61.1	51.15	45.05	41.05	43.25	45.15	43.95	36.35	40.55	41.2	42.3	43.3	40.2	38.95	38.9	30.2
ch1:	8:45:20	29.3	30.8	28.2	30.35	33.65	25.05	25.65	35.65	35.9	33.85	34.4	29.9	22.2	21.85	35.35	31.25
ch1:	8:45:20	27.95	64.85	114.55	150.6	224.5	301.45	362.9	421.05	460.55	455.8	452.15	443.5	420.65	381.8	342.6	310.65
ch1:	8:45:20	283.65	238.2	207.5	181.2	162.05	146.9	131.4	107.45	94.3	76.2	60.15	61.9	61.95	47.4	36	37.3
ch1:	8:45:20	39.7	30.85	31.1	33.8	30.6	18.8	9.45	16.65	23.45	30.7	44.35	36.55	25.05	29.45	15.05	7.95
ch1:	8:45:20	15.45	3.7	-5.1	6.3	5	-2.8	5	-5.6	-12.1	-8.85	-4.65	-1.45	-4.9	-13.65	-8.45	-1.25
ch1:	8:45:20	-7.5	-3.9	0.75	-3.8	-2.7	-2.95	-6.75	1.45	-4.7	-11.55	-3.5	2.4	-7.2	-1	-4.05	-26.7
ch1:	8:45:20	-55.75	-72.7	-101.55	-146.45	-173.65	-175.35	-190.1	-223.25	-238.6	-253.95	-283.8	-284.65	-271.05	-283.15	-289.85	-269.85
ch1:	8:45:20	-270.45	-277.15	-275	-289.15	-291.95	-261.6	-262.95	-279.9	-270.75	-262.45	-273.25	-284.9	-321.8	-345	-373	-410
ch1:	8:45:20	-432.05	-435.8	-449.75	-466.15	-474.7	-459.4	-440.6	-444.1	-462.45	-457	-446.95	-448.2	-448.4	-430.95	-424.95	-421.1
ch1:	8:45:20	-412.65	-420.7	-419.8	-401	-423.5	-478	-484.45	-476.4	-517.8	-544.25	-553.55	-551.95	-538.05	-534.65	-537.75	-529.5
ch1:	8:45:20	-526.75	-524.3	-516.35	-523.4	-529	-503.7	-498.2	-519.2	-511.9	-496.2	-523.9	-511.5	-501.5	-501.7	-455.65	-407.85
ch1:	8:45:20	-408.65	-400.2	-389	-414.15	-427.4	-433.8	-452.65	-460.85	-464.6	-471.1	-465.25	-462.3	-468.65	-469.35	-464.2	-471.6
ch1:	8:45:20	-475.05	-464.95	-456.4	-452.75	-444.6	-444.95	-449.55	-455.8	-446.5	-438.2	-431.85	-435.45	-421.05	-423.75	-436.35	-428.3
ch1:	8:45:20	-415.9	-419.3	-412.35	-410.75	-415.05	-413	-402.7	-391.8	-388.45	-391.7	-375.05	-345.1	-315.7	-281.05	-258.45	-234.15
ch1:	8:45:20	-221.5	-227.8	-231.5	-219.15	-213.75	-219.8	-224.75	-214.6	-209.4	-214.2	-218.75	-210	-207.4	-205.4	-203.6	-212.35
ch1:	8:45:20	-214.4	-198.75	-199.9	-204.55	-196.35	-197.2	-194.9	-192.45	-204.95	-195.45	-180.2	-187.5	-188.35	-176.6	-182.05	-179
ch1:	8:45:20	-176.1	-173.2	-177.3	-174.8	-161.15	-151.95	-155.2	-146.5	-133.5	-129.6	-105.55	-51.1	20.35	78.95	130.75	179.3
ch1:	8:45:20	227.05	271.75	317.55	356.4	389.8	420.5	445.55	451.3	446.1	447.9	460.7	449.05	423.55	420.65	408.55	374.2
ch1:	8:45:20	359.65	346.95	328.6	315.75	310.45	297.85	293.3	281.55	265.9	253.15	243.6	238.05	245.9	238.65	220.6	217.75
ch1:	8:45:20	218.55	209.95	205.45	198.85	194.2	194.05	195.8	193.3	196.05	188.35	177.45	169.9	171	170.25	169.3	165.85
ch1:	8:45:20	165.2	157.2	144.9	127.25	106.2	80.05	63.75	60.3	59.9	56.65	58.7	57.75	53.3	47.9	44.3	46.1
